loss,init,min_samples_split,learning_rate,max_depth,min_samples_leaf,n_estimators
0.0126717128329254,False,0.0457607511560949,0.2073150119544487,870,489,618
0.0144213666314595,True,0.2593417140697733,0.0548267889459192,304,596,320
0.0139225130951435,True,0.7273331636422773,0.2792454531849596,247,260,783
0.0136503962490014,True,0.6883396354571555,0.4730812534967469,734,59,865
0.0127937526560701,True,0.0031760280527933,0.2605232411283151,369,679,214
0.0144206543215908,False,0.3549077695435682,0.131071029782685,220,931,758
0.0147191991876345,True,0.7972132975743396,0.1523754034129934,699,563,820
0.012782464876208,True,0.0863512586679383,0.0847171349932522,715,780,985
0.0136171548226363,True,0.4043306153689397,0.1157431493829799,619,57,450
0.0129391209823271,True,0.1180712663240946,0.2871500747285087,412,978,520
0.0142442718230661,True,0.2387973872675188,0.0726469347329135,290,910,412
0.0130150234221548,False,0.0672976844857619,0.3324995902851986,350,250,246
0.0120734230931857,True,0.0436000715298923,0.2300253310297768,714,441,643
0.0128792509922292,True,0.1822406905524173,0.2013561309850064,167,105,224
0.0127771279288593,True,0.1484454496608984,0.3657610932426765,454,597,365
0.0157359671648433,True,0.8488416497442608,0.3040672367462064,463,582,896
0.0135227568412034,False,0.4432404607456866,0.4081199541566246,905,451,513
0.0120827887041468,True,0.0247722007874764,0.3255681722559248,253,83,769
0.0124306057346021,True,0.2789256417990688,0.4600843277535379,926,416,822
0.0125960904009166,True,0.200825609672511,0.3550798512652002,297,114,488
0.0122562108935635,True,0.1690848086121807,0.1778782871341832,665,43,534
0.0128682328730773,False,0.3180829663430274,0.3833700367628112,164,330,811
0.0146236163284521,True,0.5520534912661517,0.2557960507710253,526,846,176
0.0152234371177664,True,0.1040852416177175,0.0073732468179446,537,338,334
0.0138116235015488,True,0.5023736877637153,0.339480839282815,474,913,515
0.0128405529830062,True,0.0001341609167774,0.3092480414643107,379,866,358
0.013051595699819,False,0.129337984643792,0.2167440891584881,651,514,457
0.0121839316382977,True,0.0737429173753211,0.34931789507616,33,684,807
0.0120987185181312,True,0.2129609732893164,0.2730144900315155,159,24,983
0.0157505251013993,True,0.911305169394424,0.4940326933482729,924,617,85
0.0147015839673042,True,0.2593297169947081,0.2920489656339838,490,25,20
0.0121797672135752,True,0.0530460588034042,0.4289850537893634,994,735,961
0.012155888602606,True,0.0285632163240271,0.3720463204312114,565,279,840
0.0121883532328576,True,0.1027412887073793,0.4180734193826994,851,544,748
0.0123895376136942,True,0.1677932436764361,0.4014289991843442,289,379,444
0.012643159726716,True,0.0879858955570621,0.4701139575836496,646,344,262
0.0125898496714331,True,0.1390926402561452,0.4441637796461888,322,113,730
0.0126242993395816,True,0.0160306187171451,0.3853425323234189,48,956,564
0.0124308681721217,True,0.0010270542773001,0.3192081664645576,662,30,265
0.0121452371616687,True,0.0334048849327806,0.3950382622297526,706,95,773
0.0123710615768747,True,0.0605246685778918,0.3610668708438471,618,15,674
0.0125754530185053,True,0.2304281324406787,0.4529326545952341,113,633,584
0.0123591778827154,True,0.1171648092208113,0.4305202868557602,101,642,643
0.012204950279973,True,0.161601644372843,0.3335472040538942,944,519,990
0.0124542307897378,True,0.0785410066851849,0.4821797423702284,534,995,486
0.0126761568993064,True,0.3019038328941948,0.4643594286843524,224,352,450
0.0125938431627642,True,0.1974587839908256,0.4115370904700453,688,921,775
0.0139879793522915,False,0.0555734315454847,0.1632587085394893,376,813,289
0.0148141606510988,True,0.1378100967711656,0.2443456762231024,102,883,62
0.0130655846681635,True,0.3460488429079213,0.376876628893712,356,900,756
0.01303646895287,True,0.244972906498289,0.4399372058100452,607,997,858
0.0125320152334651,True,0.0035624491303121,0.3465385222655275,726,311,120
0.0126877410351801,False,0.0948667843717147,0.3006840859233424,967,212,415
0.0121739432488026,True,0.0399520286017731,0.3901540718278279,766,654,855
0.0129070100818143,True,0.2857602848484815,0.4192857108386636,992,403,238
0.0122776409901436,True,0.1200602988283357,0.2808610284988349,871,498,694
0.0134981571851138,True,0.3707444401384553,0.2307815152322693,592,659,475
